Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Output
-0.62035,-0.62399,-0.070949,0.56405,0.77617,1.1771,2.0656,0.63735,1.4825,4.1109,-0.44082,2.4429,4.1711,-0.011992
0.79203,0.2869,0.747,0.99692,1.5265,1.4692,0.7663,-0.19996,0.31787,-0.32179,0.16023,1.1356,0.98044,-0.17282
0.32323,-0.35177,-0.4606,-0.19974,0.44211,0.29827,0.4899,0.2677,0.34944,-0.069119,-0.78006,-2.8101,-3.1573,0.14568
-0.48907,0.13925,-0.29803,-0.7124,-0.74819,-0.74452,-1.2902,-0.022199,0.67762,0.30834,0.47248,-1.9017,-2.3725,0.12355
-1.0143,-0.57636,0.22941,-0.45242,-1.034,0.17699,0.89067,1.2888,1.8283,0.058652,0.45994,1.2473,0.67541,-0.098368
-0.87592,-0.034331,0.19833,0.85844,0.73752,0.83956,0.69489,0.9325,0.79045,0.38258,0.19291,2.6922,-0.9154,0.010414
1.0479,0.010557,0.68643,0.51476,1.4148,0.70332,-0.051432,-0.1298,-0.88649,-0.72658,-1.8826,-2.9795,-3.3222,-0.15595
4.0544,3.595,2.9998,4.2016,2.5707,2.0462,2.2191,1.4365,1.1911,0.9834,-2.6249,-3.6259,-12.463,0.98734
-0.63191,0.47963,-0.066435,-0.91271,-1.7888,-2.1935,-2.0009,-1.0793,-0.61387,-0.39982,0.99528,-0.75313,1.4077,0.18408
0.3706,0.86814,0.40781,-0.019668,-1.1639,-1.55,-2.336,-1.5552,-1.1352,-0.47578,0.4495,1.5071,3.9198,0
-1.26,-1.8112,-1.9622,-1.6216,-1.0899,-0.72367,0.060889,1.2636,1.1824,-0.29919,1.5788,1.2965,-0.56407,-0.22311
